206.6,-56.4176,0.930845,334.073,-7.33E-05,Control
206.4,-55.1999,0.944206,335.752,-7.28E-05,Control
206.2,-54.0579,0.959589,337.694,-7.87E-05,Control
206,-52.6794,0.977028,339.907,-9.30E-05,Control
205.8,-50.9984,0.994441,342.158,-0.000108332,Control
205.6,-49.4527,1.00869,344.042,-0.00011369,Control
205.4,-47.9327,1.0232,345.96,-0.000140204,Control
205.2,-46.4985,1.038,347.926,-0.000119425,Control
205,-44.6359,1.05497,350.21,-0.00012078,Control
204.8,-43.0897,1.07046,352.31,-0.000130977,Control
204.6,-41.4205,1.08393,354.175,-0.00014313,Control
204.4,-39.6885,1.09997,356.358,-0.000144334,Control
204.2,-37.8704,1.11632,358.619,-0.000146649,Control
204,-35.8975,1.13099,360.638,-0.000157688,Control
203.8,-33.9199,1.1481,363.012,-0.000149957,Control
203.6,-31.0503,1.16784,365.79,-0.000168122,Control
203.4,-28.2573,1.18799,368.669,-0.000186657,Control
203.2,-25.2868,1.20864,371.66,-0.000218818,Control
203,-22.6372,1.2273,374.391,-0.000238333,Control
202.8,-19.8601,1.24393,376.862,-0.000252849,Control
202.6,-16.8797,1.26335,379.767,-0.00024702,Control
202.4,-13.9327,1.28335,382.764,-0.000259925,Control
202.2,-11.2219,1.30091,385.46,-0.000275795,Control
202,-8.64299,1.32115,388.587,-0.000291964,Control
201.8,-5.6794,1.34208,391.829,-0.00031815,Control
201.6,-1.90404,1.36568,395.589,-0.000339385,Control
201.4,1.45446,1.38795,399.073,-0.00036383,Control
201.2,5.48732,1.41353,403.135,-0.000378266,Control
201,9.62903,1.43939,407.335,-0.000430154,Control
200.8,13.1338,1.46283,411.211,-0.000512013,Control
200.6,17.2246,1.48679,415.207,-0.000554477,Control
200.4,20.8612,1.50841,418.833,-0.000619382,Control
200.2,24.7702,1.53006,422.526,-0.000639774,Control
200,28.4819,1.5556,426.835,-0.000683214,Control
250,-0.267861,0.00300449,237.094,3.96E-05,PDN8
249.8,-0.312833,0.00259196,237.096,4.16E-05,PDN8
249.6,-0.343641,0.0025013,237.1,4.12E-05,PDN8
249.4,-0.378506,0.00260383,237.103,3.40E-05,PDN8
249.2,-0.491911,0.00357752,237.147,3.75E-05,PDN8
249,-0.514435,0.00366425,237.164,3.88E-05,PDN8
248.8,-0.568545,0.00401493,237.178,4.18E-05,PDN8
248.6,-0.69659,0.00409087,237.152,3.53E-05,PDN8
248.4,-0.763095,0.00461595,237.174,3.91E-05,PDN8
248.2,-0.747575,0.00554916,237.209,3.87E-05,PDN8
248,-0.848646,0.005643,237.206,4.55E-05,PDN8
247.8,-0.851143,0.00557815,237.209,4.81E-05,PDN8
247.6,-0.889106,0.00561919,237.218,4.43E-05,PDN8
247.4,-0.894871,0.00579726,237.238,4.96E-05,PDN8
247.2,-0.976714,0.00546348,237.216,4.55E-05,PDN8
247,-1.05996,0.00599003,237.275,4.15E-05,PDN8
246.8,-1.18868,0.00666133,237.323,4.07E-05,PDN8
246.6,-1.2702,0.00665402,237.344,3.41E-05,PDN8
246.4,-1.41156,0.00686847,237.383,3.09E-05,PDN8
246.2,-1.46599,0.00712655,237.403,2.47E-05,PDN8
246,-1.51059,0.00770702,237.437,2.46E-05,PDN8
245.8,-1.61525,0.00768773,237.436,2.30E-05,PDN8
245.6,-1.7792,0.00819029,237.46,2.52E-05,PDN8
245.4,-1.8627,0.00860227,237.472,2.58E-05,PDN8
245.2,-1.95061,0.00828905,237.455,3.08E-05,PDN8
245,-2.05331,0.00857267,237.445,3.78E-05,PDN8
244.8,-2.15368,0.00867837,237.436,4.59E-05,PDN8
244.6,-2.25618,0.00868151,237.417,5.05E-05,PDN8
244.4,-2.57855,0.00899918,237.43,6.11E-05,PDN8
244.2,-2.73353,0.00865027,237.407,6.88E-05,PDN8
244,-2.88476,0.00911463,237.438,6.80E-05,PDN8
243.8,-3.03592,0.00900473,237.434,6.86E-05,PDN8
243.6,-3.27609,0.00931032,237.443,6.78E-05,PDN8
243.4,-3.39498,0.00960554,237.489,6.72E-05,PDN8
243.2,-3.51341,0.0101246,237.522,6.44E-05,PDN8
243,-3.64612,0.0101881,237.535,6.78E-05,PDN8
242.8,-3.75204,0.0108664,237.586,7.09E-05,PDN8
242.6,-3.92262,0.0124909,237.677,6.95E-05,PDN8
242.4,-4.17204,0.0134156,237.729,6.60E-05,PDN8
242.2,-4.37838,0.0137477,237.759,6.02E-05,PDN8
242,-4.65832,0.0144328,237.828,6.51E-05,PDN8
241.8,-4.95673,0.0151018,237.865,6.62E-05,PDN8
241.6,-5.3086,0.0154065,237.887,6.85E-05,PDN8
241.4,-5.56436,0.0163076,237.953,6.90E-05,PDN8
241.2,-5.96628,0.0169543,237.998,6.47E-05,PDN8
241,-6.35245,0.0174147,238.042,6.23E-05,PDN8
240.8,-6.66945,0.0177427,238.117,6.08E-05,PDN8
240.6,-6.87388,0.0183223,238.194,7.10E-05,PDN8
240.4,-7.21259,0.0192687,238.277,7.71E-05,PDN8
240.2,-7.5267,0.0201362,238.363,7.45E-05,PDN8
240,-7.91139,0.0210581,238.453,7.96E-05,PDN8
239.8,-8.27873,0.0223113,238.565,7.83E-05,PDN8
239.6,-8.64967,0.0232822,238.666,8.26E-05,PDN8
239.4,-9.10905,0.0242403,238.771,8.84E-05,PDN8
239.2,-9.69987,0.0255913,238.882,8.90E-05,PDN8
239,-10.2574,0.0267299,239.01,9.15E-05,PDN8
238.8,-10.8123,0.0279678,239.153,9.26E-05,PDN8
238.6,-11.4011,0.0292308,239.283,8.97E-05,PDN8
238.4,-11.8648,0.0304424,239.429,9.60E-05,PDN8
238.2,-12.4088,0.0314766,239.575,9.76E-05,PDN8
238,-12.9735,0.0329803,239.719,9.44E-05,PDN8
237.8,-13.5265,0.0342602,239.871,9.69E-05,PDN8
237.6,-14.0168,0.0355826,240.016,9.86E-05,PDN8
237.4,-14.6952,0.0373706,240.178,0.000100703,PDN8
237.2,-15.2505,0.0392325,240.347,9.97E-05,PDN8
237,-15.8447,0.0408087,240.51,0.000104559,PDN8
236.8,-16.38,0.0424525,240.67,0.000112966,PDN8
236.6,-17.0744,0.0440905,240.834,0.000106205,PDN8
236.4,-17.7439,0.0457993,241.006,0.00010714,PDN8
236.2,-18.4879,0.0477329,241.209,0.000102315,PDN8
236,-19.1441,0.0493639,241.403,0.000106571,PDN8
235.8,-19.8566,0.0513132,241.619,0.000105449,PDN8
235.6,-20.5026,0.0529365,241.813,0.00011148,PDN8
235.4,-21.2528,0.0550759,242.036,0.000112225,PDN8
235.2,-22.08,0.0569408,242.247,0.000113069,PDN8
235,-22.7724,0.0594575,242.484,0.000116532,PDN8
234.8,-23.4471,0.061411,242.685,0.000119035,PDN8
234.6,-24.3091,0.0639145,242.926,0.000126158,PDN8
234.4,-25.191,0.0661122,243.156,0.000138911,PDN8
234.2,-25.9948,0.068305,243.384,0.000138626,PDN8
234,-26.7517,0.070641,243.616,0.000141006,PDN8
233.8,-27.4627,0.073055,243.843,0.000142057,PDN8
233.6,-28.2835,0.0759972,244.104,0.000151819,PDN8
233.4,-29.1427,0.0786978,244.364,0.000151355,PDN8
233.2,-30.1902,0.0821026,244.677,0.000155312,PDN8
233,-31.2214,0.0859076,245.035,0.000160757,PDN8
232.8,-32.223,0.0892231,245.365,0.000162315,PDN8
232.6,-33.1413,0.0923291,245.667,0.000160295,PDN8
232.4,-34.2289,0.0956855,246.014,0.00016841,PDN8
232.2,-35.0421,0.0983672,246.294,0.000163,PDN8
232,-35.8366,0.10088,246.561,0.000159133,PDN8
231.8,-36.65,0.10388,246.855,0.000167825,PDN8
231.6,-37.3484,0.106434,247.099,0.000170624,PDN8
231.4,-38.1133,0.109056,247.365,0.000172364,PDN8
231.2,-38.9458,0.111841,247.622,0.000171705,PDN8
231,-39.9589,0.115738,247.947,0.000167141,PDN8
230.8,-40.7909,0.119012,248.224,0.000173311,PDN8
230.6,-41.7664,0.122335,248.487,0.000165642,PDN8
230.4,-42.8134,0.126343,248.786,0.000172676,PDN8
230.2,-43.7017,0.129749,249.057,0.000177475,PDN8
230,-44.5597,0.132828,249.333,0.000172972,PDN8
229.8,-45.4145,0.136445,249.66,0.000171551,PDN8
229.6,-46.193,0.139574,249.974,0.000171832,PDN8
229.4,-47.072,0.143244,250.346,0.000180724,PDN8
229.2,-47.9797,0.147047,250.735,0.000178694,PDN8
229,-48.8195,0.151178,251.149,0.000187623,PDN8
228.8,-49.6522,0.154977,251.569,0.000194174,PDN8
228.6,-50.5183,0.158687,251.993,0.00019645,PDN8
228.4,-51.4806,0.162729,252.464,0.000191413,PDN8
228.2,-52.3503,0.166346,252.868,0.000193452,PDN8
228,-53.2063,0.170556,253.306,0.000195139,PDN8
227.8,-53.8902,0.174251,253.715,0.000195872,PDN8
227.6,-54.7753,0.178298,254.162,0.000211001,PDN8
227.4,-55.5781,0.181589,254.562,0.000204149,PDN8
227.2,-56.2961,0.185413,254.961,0.000206242,PDN8
227,-56.9247,0.189317,255.359,0.000204798,PDN8
226.8,-57.484,0.192944,255.723,0.000211961,PDN8
226.6,-58.0714,0.196879,256.124,0.000220322,PDN8
226.4,-58.6098,0.200815,256.538,0.000226211,PDN8
226.2,-59.2367,0.204024,256.864,0.000222159,PDN8
226,-59.7506,0.20807,257.261,0.000215947,PDN8
225.8,-60.283,0.212536,257.712,0.000218074,PDN8
225.6,-60.782,0.216578,258.125,0.000209212,PDN8
225.4,-61.2507,0.220476,258.528,0.000209286,PDN8
225.2,-61.7512,0.224378,258.932,0.000203596,PDN8
225,-62.2296,0.228232,259.34,0.000200604,PDN8
224.8,-62.7381,0.232272,259.747,0.000200888,PDN8
224.6,-62.9947,0.236263,260.126,0.000189578,PDN8
224.4,-63.4064,0.240163,260.54,0.000195183,PDN8
224.2,-63.8312,0.244397,260.961,0.000202697,PDN8
224,-64.1814,0.248746,261.394,0.000208342,PDN8
223.8,-64.56,0.25295,261.818,0.000206944,PDN8
223.6,-64.7483,0.257331,262.255,0.000208375,PDN8
223.4,-65.0826,0.261234,262.644,0.000211685,PDN8
223.2,-65.3206,0.265801,263.094,0.000210581,PDN8
223,-65.4341,0.270262,263.558,0.00021839,PDN8
222.8,-65.6711,0.274931,264.044,0.000222468,PDN8
222.6,-65.8292,0.280528,264.599,0.000220805,PDN8
222.4,-65.9055,0.286127,265.159,0.000214782,PDN8
222.2,-65.9939,0.291186,265.67,0.000211361,PDN8
222,-66.16,0.296363,266.202,0.000203719,PDN8
221.8,-66.1965,0.301489,266.742,0.000204219,PDN8
221.6,-66.2076,0.306149,267.217,0.000203356,PDN8
221.4,-66.2701,0.310934,267.7,0.000193623,PDN8
221.2,-66.3752,0.316616,268.262,0.000186596,PDN8
221,-66.552,0.322348,268.828,0.000180809,PDN8
220.8,-66.5404,0.32823,269.402,0.00017593,PDN8
220.6,-66.6047,0.33388,269.965,0.000191899,PDN8
220.4,-66.5029,0.339598,270.53,0.000186647,PDN8
220.2,-66.5252,0.346385,271.174,0.000181453,PDN8
220,-66.4349,0.352261,271.759,0.000183543,PDN8
219.8,-66.3159,0.358288,272.348,0.000183902,PDN8
219.6,-66.2579,0.364171,272.93,0.00018475,PDN8
219.4,-66.0517,0.36998,273.518,0.000190433,PDN8
219.2,-65.8794,0.375567,274.106,0.000183888,PDN8
219,-65.7912,0.382208,274.768,0.000176305,PDN8
218.8,-65.7385,0.38831,275.379,0.000176311,PDN8
218.6,-65.5814,0.393903,275.964,0.000176892,PDN8
218.4,-65.4454,0.398857,276.501,0.000176773,PDN8
218.2,-65.4039,0.405791,277.25,0.000173823,PDN8
218,-65.3149,0.410912,277.781,0.000171409,PDN8
217.8,-65.195,0.417077,278.39,0.000175072,PDN8
217.6,-65.1422,0.423361,279.017,0.000171683,PDN8
217.4,-64.8917,0.429205,279.628,0.000178562,PDN8
217.2,-64.817,0.434522,280.179,0.000189166,PDN8
217,-64.7705,0.440989,280.804,0.000185329,PDN8
216.8,-64.7274,0.447593,281.442,0.000181699,PDN8
216.6,-64.5887,0.454509,282.095,0.000165343,PDN8
216.4,-64.5723,0.461475,282.756,0.000169996,PDN8
216.2,-64.4956,0.467358,283.352,0.000163019,PDN8
216,-64.5469,0.473794,284.014,0.000169735,PDN8
215.8,-64.4892,0.479495,284.61,0.000162054,PDN8
215.6,-64.5468,0.486876,285.325,0.000150944,PDN8
215.4,-64.4463,0.493566,286.024,0.000134952,PDN8
215.2,-64.3719,0.499813,286.657,0.000137651,PDN8
215,-64.4026,0.506951,287.378,0.000131196,PDN8
214.8,-64.3853,0.514858,288.125,0.000135352,PDN8
214.6,-64.4024,0.521108,288.753,0.000135507,PDN8
214.4,-64.5774,0.528698,289.504,0.000128623,PDN8
214.2,-64.5509,0.53561,290.194,0.000129147,PDN8
214,-64.808,0.543403,290.974,0.000123158,PDN8
213.8,-64.7662,0.551253,291.756,0.000118021,PDN8
213.6,-64.9236,0.558655,292.471,0.00011641,PDN8
213.4,-65.1191,0.566714,293.277,0.000107115,PDN8
213.2,-65.2633,0.57517,294.131,0.000105135,PDN8
213,-65.4605,0.583494,294.993,0.000106881,PDN8
212.8,-65.6166,0.592404,295.898,0.000109241,PDN8
212.6,-65.8782,0.602588,296.918,0.000117534,PDN8
212.4,-66.1759,0.611758,297.855,0.000100849,PDN8
212.2,-66.5858,0.621126,298.819,0.00010878,PDN8
212,-66.9794,0.630727,299.828,0.000108865,PDN8
211.8,-67.3977,0.640406,300.855,0.00011957,PDN8
211.6,-67.9941,0.651246,302.02,0.000116573,PDN8
211.4,-68.5906,0.661162,303.079,0.000115027,PDN8
211.2,-69.2443,0.671103,304.142,0.000110037,PDN8
211,-69.9514,0.681282,305.238,0.000102094,PDN8
210.8,-70.3594,0.690484,306.206,0.000101073,PDN8
210.6,-70.996,0.70121,307.334,9.51E-05,PDN8
210.4,-71.705,0.711898,308.477,0.000102397,PDN8
210.2,-72.6158,0.724272,309.799,0.000105219,PDN8
210,-73.1624,0.73576,311.012,0.000103264,PDN8
209.8,-73.7719,0.74736,312.249,9.97E-05,PDN8
209.6,-74.3362,0.759442,313.544,8.90E-05,PDN8
209.4,-74.7054,0.771747,314.869,9.84E-05,PDN8
209.2,-75.401,0.785614,316.403,9.70E-05,PDN8
209,-75.8717,0.798147,317.817,0.000111282,PDN8
208.8,-76.1271,0.811011,319.267,8.67E-05,PDN8
208.6,-76.4168,0.824248,320.771,8.23E-05,PDN8
208.4,-76.6227,0.839605,322.499,7.99E-05,PDN8
208.2,-76.6682,0.855154,324.278,7.44E-05,PDN8
208,-76.6344,0.870954,326.107,7.47E-05,PDN8
207.8,-76.217,0.887013,327.973,5.60E-05,PDN8
207.6,-75.855,0.907009,330.347,4.08E-05,PDN8
207.4,-75.2984,0.921691,332.104,3.84E-05,PDN8
207.2,-74.547,0.938483,334.11,2.48E-05,PDN8
207,-73.4989,0.953596,335.96,6.36E-06,PDN8
206.8,-72.599,0.966732,337.566,-1.26E-06,PDN8
206.6,-71.6259,0.979852,339.173,-4.85E-06,PDN8
206.4,-70.4231,0.995002,341.063,-8.14E-06,PDN8
206.2,-69.0303,1.01227,343.229,-2.05E-05,PDN8
206,-67.021,1.03184,345.699,-2.95E-05,PDN8
205.8,-65.0127,1.05162,348.236,-6.37E-05,PDN8
